"Code: hostile= 1; orderly= 2; neutral =3; unclear= 4, irrelevant =5; duplicate = 0",docname,from,to,pre,keyword,post,pattern,Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
0,3700_0.txt,421,421,"took no action . the wilmington militia was not ordered out , though it could have reached the scene after the mob began to assemble in time to have saved the negro . police reinforcements were not sent to prison until after the mob assembled the . by dela ware",mob,"on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime , fastened to a stake and burned- as the victim was being roasted his body was riddled with bullets . wilmington , del . , june 22 . - a",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
1,3700_0.txt,472,472,"on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime , fastened to a stake and burned- as the victim was being roasted his body was riddled with bullets . wilmington , del . , june 22 . - a",mob,"of three thousand persons to night broke into the county work- house at new castle , bent on lynch- ing george white , the negro who was held on the charge of assaulting and then killing miss helen bishop , aged 17 years , last monday . the guards defended",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
0,3700_0.txt,472,472,"on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime , fastened to a stake and burned- as the victim was being roasted his body was riddled with bullets . wilmington , del . , june 22 . - a",mob,"of three thousand persons to night broke into the county work- house at new castle , bent on lynch- ing george white , the negro who was held on the charge of assaulting and then killing miss helen bishop , aged 17 years , last monday . the guards defended",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
1,3700_0.txt,539,539,"bent on lynch- ing george white , the negro who was held on the charge of assaulting and then killing miss helen bishop , aged 17 years , last monday . the guards defended the place but were overpowered . the negro was taken from the work house by the",mob,", who started with him for price'sings corner , the scene of the assault and cut all wires leading to wilmington , which is five miles from the work house . the lynchers announced when they had of the that possession negro they would burn him to death at price's",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
0,3700_0.txt,539,539,"bent on lynch- ing george white , the negro who was held on the charge of assaulting and then killing miss helen bishop , aged 17 years , last monday . the guards defended the place but were overpowered . the negro was taken from the work house by the",mob,", who started with him for price'sings corner , the scene of the assault and cut all wires leading to wilmington , which is five miles from the work house . the lynchers announced when they had of the that possession negro they would burn him to death at price's",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
1,3700_0.txt,1033,1033,"who said they saw him in the vicinity . a knife which mr . woodward said belonged to him was found where the girl was assaulted . the negro was brought to wilmington but was later transferred to the work house , where the police he would be safe from",mob,violence thought . saw mr . woodward's daughter and i intended to assault her but a couple of men came along in a wagon and i did not disturb her . then i saw the bishop girl and i followed her . i seized her and asked her if she,mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
0,3700_0.txt,1033,1033,"who said they saw him in the vicinity . a knife which mr . woodward said belonged to him was found where the girl was assaulted . the negro was brought to wilmington but was later transferred to the work house , where the police he would be safe from",mob,violence thought . saw mr . woodward's daughter and i intended to assault her but a couple of men came along in a wagon and i did not disturb her . then i saw the bishop girl and i followed her . i seized her and asked her if she,mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
1,3701_0.txt,41,41,"the brutal murder of a 5- year- old girl was revealed by the finding of her in an old broken . mutilated body down barn at newark , n . j . the po lice detectives had their hands full",mob,from lynch trying a prevent ing a suspect to who was arrested .,mob,3379,3701,0,sn85040613,"Vilas County news (Eagle River, Vi...)",1910,2,23,seq-2,ed-1,1,http://localhost:62222/pages/3701/whi_clearwater_ver01/sn85040613/2/23/ed-1/seq-2/1,Wisconsin,../sample_corpus_1pct_article_text/3701_0.txt
0,3701_0.txt,41,41,"the brutal murder of a 5- year- old girl was revealed by the finding of her in an old broken . mutilated body down barn at newark , n . j . the po lice detectives had their hands full",mob,from lynch trying a prevent ing a suspect to who was arrested .,mob,3379,3701,0,sn85040613,"Vilas County news (Eagle River, Vi...)",1910,2,23,seq-2,ed-1,1,http://localhost:62222/pages/3701/whi_clearwater_ver01/sn85040613/2/23/ed-1/seq-2/1,Wisconsin,../sample_corpus_1pct_article_text/3701_0.txt
2,3702_0.txt,39,39,"the indictment in newark , ohio , of fifteen persons for participation in the lynching of carl etherington , an officer of the anti- saloon league , probably marks a turning of the tide in popular complacency toward",mob,violence . the governor of ohio and the legal authorities in licking county have shown every disposition to treat the murderers of etherington just like any other murders . the mayor of newark acted the on once widely prevalent view that citizens bent on taking the law into their own,mob,2198,3702,0,sn85035816,"The Morris County chronicle (Morristown, N.J...)",1910,8,16,seq-4,ed-1,1,http://localhost:62222/pages/3702/njr_furio_ver01/sn85035816/8/16/ed-1/seq-4/1,New Jersey,../sample_corpus_1pct_article_text/3702_0.txt
0,3702_0.txt,39,39,"the indictment in newark , ohio , of fifteen persons for participation in the lynching of carl etherington , an officer of the anti- saloon league , probably marks a turning of the tide in popular complacency toward",mob,violence . the governor of ohio and the legal authorities in licking county have shown every disposition to treat the murderers of etherington just like any other murders . the mayor of newark acted the on once widely prevalent view that citizens bent on taking the law into their own,mob,2198,3702,0,sn85035816,"The Morris County chronicle (Morristown, N.J...)",1910,8,16,seq-4,ed-1,1,http://localhost:62222/pages/3702/njr_furio_ver01/sn85035816/8/16/ed-1/seq-4/1,New Jersey,../sample_corpus_1pct_article_text/3702_0.txt
1,3706_0.txt,1,1,,mob,"lynched three negroes for murder slayers of deputy sheriff were executed last night without un due publicity . fort worth , texas , april 30 . - a mob lynched three negroes late last marshall , texas . the three night at men lynched had killed a deputy creole moore",mob,2228,3706,0,sn84020616,"Albuquerque citizen (Albuquerque, N....)",1909,4,30,seq-1,ed-1,1,http://localhost:62222/pages/3706/nmu_ironweed_ver01/sn84020616/4/30/ed-1/seq-1/1,New Mexico,../sample_corpus_1pct_article_text/3706_0.txt
0,3706_0.txt,1,1,,mob,"lynched three negroes for murder slayers of deputy sheriff were executed last night without un due publicity . fort worth , texas , april 30 . - a mob lynched three negroes late last marshall , texas . the three night at men lynched had killed a deputy creole moore",mob,2228,3706,0,sn84020616,"Albuquerque citizen (Albuquerque, N....)",1909,4,30,seq-1,ed-1,1,http://localhost:62222/pages/3706/nmu_ironweed_ver01/sn84020616/4/30/ed-1/seq-1/1,New Mexico,../sample_corpus_1pct_article_text/3706_0.txt
1,3706_0.txt,30,30,"mob lynched three negroes for murder slayers of deputy sheriff were executed last night without un due publicity . fort worth , texas , april 30 . - a",mob,"lynched three negroes late last marshall , texas . the three night at men lynched had killed a deputy creole moore . sheriff . they were : pie hill and mat chase . they were charged with killing deputy sheriff mark huffman and wounding a con stable a few days",mob,2228,3706,0,sn84020616,"Albuquerque citizen (Albuquerque, N....)",1909,4,30,seq-1,ed-1,1,http://localhost:62222/pages/3706/nmu_ironweed_ver01/sn84020616/4/30/ed-1/seq-1/1,New Mexico,../sample_corpus_1pct_article_text/3706_0.txt
0,3706_0.txt,30,30,"mob lynched three negroes for murder slayers of deputy sheriff were executed last night without un due publicity . fort worth , texas , april 30 . - a",mob,"lynched three negroes late last marshall , texas . the three night at men lynched had killed a deputy creole moore . sheriff . they were : pie hill and mat chase . they were charged with killing deputy sheriff mark huffman and wounding a con stable a few days",mob,2228,3706,0,sn84020616,"Albuquerque citizen (Albuquerque, N....)",1909,4,30,seq-1,ed-1,1,http://localhost:62222/pages/3706/nmu_ironweed_ver01/sn84020616/4/30/ed-1/seq-1/1,New Mexico,../sample_corpus_1pct_article_text/3706_0.txt
3,3708_0.txt,12,12,lynchers work like shadow men negro is killed in center of,mobile,"officers know nothing after the lynching the jail keys were returned to the jailor with thanks the chief and sheriff surprised . mobile , january 23 . - the identity of the men who composed the mob that lynched the negro , richard robertson , here early today will probably",mob,46,3708,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1909,1,24,seq-2,ed-1,1,http://localhost:62222/pages/3708/au_flagg_ver01/sn85038485/1/24/ed-1/seq-2/1,Alabama,../sample_corpus_1pct_article_text/3708_0.txt
0,3708_0.txt,12,12,lynchers work like shadow men negro is killed in center of,mobile,"officers know nothing after the lynching the jail keys were returned to the jailor with thanks the chief and sheriff surprised . mobile , january 23 . - the identity of the men who composed the mob that lynched the negro , richard robertson , here early today will probably",mob,46,3708,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1909,1,24,seq-2,ed-1,1,http://localhost:62222/pages/3708/au_flagg_ver01/sn85038485/1/24/ed-1/seq-2/1,Alabama,../sample_corpus_1pct_article_text/3708_0.txt
1,3708_0.txt,35,35,lynchers work like shadow men negro is killed in center of mobile officers know nothing after the lynching the jail keys were returned to the jailor with thanks the chief and sheriff surprised .,mobile,", january 23 . - the identity of the men who composed the mob that lynched the negro , richard robertson , here early today will probably never be known , and it is not likely the grand jury will re turn any indictments . the lynching , which occurred",mob,46,3708,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1909,1,24,seq-2,ed-1,1,http://localhost:62222/pages/3708/au_flagg_ver01/sn85038485/1/24/ed-1/seq-2/1,Alabama,../sample_corpus_1pct_article_text/3708_0.txt
0,3708_0.txt,35,35,lynchers work like shadow men negro is killed in center of mobile officers know nothing after the lynching the jail keys were returned to the jailor with thanks the chief and sheriff surprised .,mobile,", january 23 . - the identity of the men who composed the mob that lynched the negro , richard robertson , here early today will probably never be known , and it is not likely the grand jury will re turn any indictments . the lynching , which occurred",mob,46,3708,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1909,1,24,seq-2,ed-1,1,http://localhost:62222/pages/3708/au_flagg_ver01/sn85038485/1/24/ed-1/seq-2/1,Alabama,../sample_corpus_1pct_article_text/3708_0.txt
