...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filename,filepath
1598,9685,0,sn83025287,"Daily globe (St. Paul, Minn.)",1882,12,28,seq-5,ed-1,1,http://localhost:62222/pages/9685/mnhi_chaska_ver01/sn83025287/1882/12/28/ed-1/seq-5/1,Minnesota,9685_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9685_0.txt
1603,9685,1,sn83025287,"Daily globe (St. Paul, Minn.)",1882,12,28,seq-5,ed-1,1,http://localhost:62222/pages/9685/mnhi_chaska_ver01/sn83025287/1882/12/28/ed-1/seq-5/1,Minnesota,9685_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9685_1.txt
1602,9685,2,sn83025287,"Daily globe (St. Paul, Minn.)",1882,12,28,seq-5,ed-1,1,http://localhost:62222/pages/9685/mnhi_chaska_ver01/sn83025287/1882/12/28/ed-1/seq-5/1,Minnesota,9685_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9685_2.txt
3092,9686,0,sn86089443,"Brenham weekly banner (Brenham, Tex.)",1881,2,10,seq-1,ed-1,1,http://localhost:62222/pages/9686/txdn_argentina_ver01/sn86089443/1881/02/10/ed-1/seq-1/1,Texas,9686_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9686_0.txt
3094,9686,1,sn86089443,"Brenham weekly banner (Brenham, Tex.)",1881,2,10,seq-1,ed-1,1,http://localhost:62222/pages/9686/txdn_argentina_ver01/sn86089443/1881/02/10/ed-1/seq-1/1,Texas,9686_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9686_1.txt
2011,9688,0,sn84036143,"Helena weekly herald (Helena, Mont.)",1889,6,27,seq-2,ed-1,1,http://localhost:62222/pages/9688/mthi_leopardfrog_ver01/sn84036143/1889/06/27/ed-1/seq-2/1,Montana,9688_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9688_0.txt
833,9689,0,sn82015137,Savannah morning news (Savannah),1881,3,7,seq-2,ed-1,1,http://localhost:62222/pages/9689/gu_ace_ver02/sn82015137/1881/03/07/ed-1/seq-2/1,Georgia,9689_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9689_0.txt
1435,9690,0,sn88064454,The weekly messenger La.),1889,8,24,seq-1,ed-1,1,http://localhost:62222/pages/9690/lu_strongguy_ver01/sn88064454/1889/08/24/ed-1/seq-1/1,Louisiana,9690_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9690_0.txt
1464,9691,0,sn88065202,"The Republican (Oakland, Md.)",1889,6,29,seq-2,ed-1,1,http://localhost:62222/pages/9691/mdu_goatsbeard_ver01/sn88065202/1889/06/29/ed-1/seq-2/1,Maryland,9691_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9691_0.txt
1906,9692,0,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1889,7,20,seq-6,ed-1,1,http://localhost:62222/pages/9692/msar_eyelet_ver02/sn85034375/1889/07/20/ed-1/seq-6/1,Mississippi,9692_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9692_0.txt
29,9693,0,sn87062011,NA,1911,10,12,seq-1,ed-1,1,http://localhost:62222/pages/9693/ak_iceworm_ver02/sn87062011/1911/10/12/ed-1/seq-1/1,Alaska,9693_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9693_0.txt
1371,9694,0,sn83004226,"The Big Sandy news (Louisa, Ky.)",1890,4,14,seq-1,ed-1,1,http://localhost:62222/pages/9694/kyu_flamingo_ver01/sn83004226/1890/04/14/ed-1/seq-1/1,Kentucky,9694_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9694_0.txt
1372,9694,1,sn83004226,"The Big Sandy news (Louisa, Ky.)",1890,4,14,seq-1,ed-1,1,http://localhost:62222/pages/9694/kyu_flamingo_ver01/sn83004226/1890/04/14/ed-1/seq-1/1,Kentucky,9694_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9694_1.txt
1814,9695,0,sn89066234,NA,1911,4,29,seq-2,ed-1,1,http://localhost:62222/pages/9695/mohi_dorothea_ver01/sn89066234/1911/04/29/ed-1/seq-2/1,Missouri,9695_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9695_0.txt
3300,9696,0,sn90052005,NA,1910,8,17,seq-6,ed-1,1,http://localhost:62222/pages/9696/vi_noriker_ver01/sn90052005/1910/08/17/ed-1/seq-6/1,Virginia,9696_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9696_0.txt
3319,9697,0,sn91066782,NA,1912,4,27,seq-3,ed-1,1,http://localhost:62222/pages/9697/vtu_daikon_ver01/sn91066782/1912/04/27/ed-1/seq-3/1,Vermont,9697_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9697_0.txt
1468,9698,0,sn88065731,NA,1911,5,8,seq-1,ed-1,1,http://localhost:62222/pages/9698/mdu_jacobsen_ver01/sn88065731/1911/05/08/ed-1/seq-1/1,Maryland,9698_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9698_0.txt
1898,9700,0,sn87065469,NA,1911,5,25,seq-1,ed-1,1,http://localhost:62222/pages/9700/msar_diamond_ver01/sn87065469/1911/05/25/ed-1/seq-1/1,Mississippi,9700_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9700_0.txt
2482,9702,0,sn84031081,"Albuquerque morning journal (Albuquerque, N....)",1911,1,17,seq-1,ed-1,1,http://localhost:62222/pages/9702/nmu_javelina_ver01/sn84031081/1911/01/17/ed-1/seq-1/1,New Mexico,9702_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9702_0.txt
3324,9704,0,sn91066782,NA,1917,3,3,seq-3,ed-1,1,http://localhost:62222/pages/9704/vtu_eggplant_ver01/sn91066782/1917/03/03/ed-1/seq-3/1,Vermont,9704_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9704_0.txt
3439,9707,0,sn84022770,"Washington standard (Olympia, Wash. ...)",1895,7,26,seq-3,ed-1,2,http://localhost:62222/pages/9707/wa_kittitas_ver01/sn84022770/1895/07/26/ed-1/seq-3/2,Washington,9707_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9707_0.txt
385,9708,0,sn94053256,"Waterbury evening Democrat (Waterbury, Conn...)",1891,10,12,seq-3,ed-1,2,http://localhost:62222/pages/9708/ct_gum_ver01/sn94053256/1891/10/12/ed-1/seq-3/2,Connecticut,9708_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9708_0.txt
3553,9712,0,sn86092518,"Wheeling register (Wheeling, W. Va...)",1895,6,22,seq-1,ed-1,2,http://localhost:62222/pages/9712/wvu_isner_ver01/sn86092518/1895/06/22/ed-1/seq-1/2,West Virginia,9712_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9712_0.txt
2064,9714,0,sn84022835,"The Red Cloud chief (Red Cloud, Webs...)",1901,8,16,seq-7,ed-1,2,http://localhost:62222/pages/9714/nbu_dunning_ver01/sn84022835/1901/08/16/ed-1/seq-7/2,Nebraska,9714_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9714_0.txt
2614,9715,0,sn84028297,"Democratic Northwest and Henry County news (Napoleon, O. [O...)",1894,12,13,seq-4,ed-1,2,http://localhost:62222/pages/9715/ohi_ingstad_ver01/sn84028297/1894/12/13/ed-1/seq-4/2,Ohio,9715_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9715_0.txt
1272,9717,0,sn82016014,"The Topeka state journal (Topeka, Kansas)",1899,8,2,seq-3,ed-1,2,http://localhost:62222/pages/9717/khi_jesse_ver01/sn82016014/1899/08/02/ed-1/seq-3/2,Kansas,9717_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9717_0.txt
1986,9718,0,sn83045217,"Great Falls tribune (Great Falls, Mo...)",1922,12,13,seq-1,ed-1,2,http://localhost:62222/pages/9718/mthi_crane_ver01/sn83045217/1922/12/13/ed-1/seq-1/2,Montana,9718_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9718_0.txt
3398,9719,0,sn87093377,"The Northwest enterprise (Seattle, Wash.)",1932,2,4,seq-1,ed-1,2,http://localhost:62222/pages/9719/wa_canvasback_ver02/sn87093377/1932/02/04/ed-1/seq-1/2,Washington,9719_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9719_0.txt
3498,9721,0,sn85033255,"River Falls journal (River Falls, Pi...)",1912,3,28,seq-2,ed-1,2,http://localhost:62222/pages/9721/whi_hegmeister_ver01/sn85033255/1912/03/28/ed-1/seq-2/2,Wisconsin,9721_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9721_0.txt
1243,9723,0,sn82015080,"Barbour County index (Medicine Lodge,...)",1909,1,13,seq-6,ed-1,2,http://localhost:62222/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Kansas,9723_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9723_0.txt
1244,9723,1,sn82015080,"Barbour County index (Medicine Lodge,...)",1909,1,13,seq-6,ed-1,2,http://localhost:62222/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Kansas,9723_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9723_1.txt
1245,9723,2,sn82015080,"Barbour County index (Medicine Lodge,...)",1909,1,13,seq-6,ed-1,2,http://localhost:62222/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Kansas,9723_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9723_2.txt
1246,9723,3,sn82015080,"Barbour County index (Medicine Lodge,...)",1909,1,13,seq-6,ed-1,2,http://localhost:62222/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Kansas,9723_3.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9723_3.txt
122,9724,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1912,4,5,seq-10,ed-1,2,http://localhost:62222/pages/9724/au_huie_ver01/sn85038485/1912/04/05/ed-1/seq-10/2,Alabama,9724_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9724_0.txt
1109,9726,0,sn84020097,"The daily worker (Chicago, Ill.)",1930,2,8,seq-2,ed-1,3,http://localhost:62222/pages/9726/iune_fluorite_ver01/sn84020097/1930/02/08/ed-1/seq-2/3,Illinois,9726_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9726_0.txt
2001,9731,0,sn83025316,"The Daily Missoulian (Missoula, Mont.)",1918,4,23,seq-1,ed-1,2,http://localhost:62222/pages/9731/mthi_indigobunting_ver02/sn83025316/1918/04/23/ed-1/seq-1/2,Montana,9731_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9731_0.txt
1608,9733,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1943,5,14,seq-2,ed-1,2,http://localhost:62222/pages/9733/mnhi_croquet_ver01/sn83025247/1943/05/14/ed-1/seq-2/2,Minnesota,9733_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9733_0.txt
1609,9733,1,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1943,5,14,seq-2,ed-1,2,http://localhost:62222/pages/9733/mnhi_croquet_ver01/sn83025247/1943/05/14/ed-1/seq-2/2,Minnesota,9733_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9733_1.txt
1610,9733,2,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1943,5,14,seq-2,ed-1,2,http://localhost:62222/pages/9733/mnhi_croquet_ver01/sn83025247/1943/05/14/ed-1/seq-2/2,Minnesota,9733_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9733_2.txt
3171,9734,0,sn86071197,"The Houston daily post (Houston, Tex.)",1902,8,8,seq-2,ed-1,2,http://localhost:62222/pages/9734/txdn_echo_ver03/sn86071197/1902/08/08/ed-1/seq-2/2,Texas,9734_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9734_0.txt
797,9735,0,sn84026749,The Washington times (Washington [D.C...),1903,6,9,seq-5,ed-1,4,http://localhost:62222/pages/9735/dlc_tango_ver01/sn84026749/1903/06/09/ed-1/seq-5/4,District of Columbia,9735_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9735_0.txt
798,9735,1,sn84026749,The Washington times (Washington [D.C...),1903,6,9,seq-5,ed-1,4,http://localhost:62222/pages/9735/dlc_tango_ver01/sn84026749/1903/06/09/ed-1/seq-5/4,District of Columbia,9735_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9735_1.txt
118,9736,0,sn84020645,"The Montgomery advertiser (Montgomery, Ala...)",1902,12,27,seq-4,ed-1,2,http://localhost:62222/pages/9736/au_groom_ver01/sn84020645/1902/12/27/ed-1/seq-4/2,Alabama,9736_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9736_0.txt
3456,9737,0,sn85033078,Wood County reporter (Grand Rapids [i...),1903,6,16,seq-3,ed-1,2,http://localhost:62222/pages/9737/whi_belle_ver01/sn85033078/1903/06/16/ed-1/seq-3/2,Wisconsin,9737_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9737_0.txt
3273,9739,0,sn85038615,"The times dispatch (Richmond, Va.)",1903,9,20,seq-20,ed-1,2,http://localhost:62222/pages/9739/vi_gualala_ver01/sn85038615/1903/09/20/ed-1/seq-20/2,Virginia,9739_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9739_0.txt
2460,9741,0,sn85035524,"The Penn's Grove record (Penn's Grove, S...)",1904,3,25,seq-1,ed-1,2,http://localhost:62222/pages/9741/njr_irene_ver02/sn85035524/1904/03/25/ed-1/seq-1/2,New Jersey,9741_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9741_0.txt
3231,9744,0,sn93062856,NA,1903,8,8,seq-4,ed-1,2,http://localhost:62222/pages/9744/uuml_kirilenko_ver01/sn93062856/1903/08/08/ed-1/seq-4/2,Colorado,9744_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9744_0.txt
3212,9745,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1905,12,27,seq-5,ed-1,2,http://localhost:62222/pages/9745/uuml_four_ver01/sn85058130/1905/12/27/ed-1/seq-5/2,Utah,9745_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9745_0.txt
1971,9746,0,sn87065215,NA,1894,4,26,seq-2,ed-1,2,http://localhost:62222/pages/9746/msar_lapis_ver01/sn87065215/1894/04/26/ed-1/seq-2/2,Mississippi,9746_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9746_0.txt
1973,9746,1,sn87065215,NA,1894,4,26,seq-2,ed-1,2,http://localhost:62222/pages/9746/msar_lapis_ver01/sn87065215/1894/04/26/ed-1/seq-2/2,Mississippi,9746_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9746_1.txt
1931,9747,0,sn87065046,NA,1905,1,11,seq-10,ed-1,2,http://localhost:62222/pages/9747/msar_karakul_ver02/sn87065046/1905/01/11/ed-1/seq-10/2,Mississippi,9747_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9747_0.txt
1438,9749,0,sn89060136,NA,1906,12,7,seq-2,ed-1,2,http://localhost:62222/pages/9749/mdu_belair_ver01/sn89060136/1906/12/07/ed-1/seq-2/2,Maryland,9749_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9749_0.txt
1439,9749,1,sn89060136,NA,1906,12,7,seq-2,ed-1,2,http://localhost:62222/pages/9749/mdu_belair_ver01/sn89060136/1906/12/07/ed-1/seq-2/2,Maryland,9749_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9749_1.txt
1724,9758,0,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1889,1,18,seq-1,ed-1,5,http://localhost:62222/pages/9758/mnhi_jeffers_ver01/sn90059522/1889/01/18/ed-1/seq-1/5,Minnesota,9758_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9758_0.txt
1725,9758,1,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1889,1,18,seq-1,ed-1,5,http://localhost:62222/pages/9758/mnhi_jeffers_ver01/sn90059522/1889/01/18/ed-1/seq-1/5,Minnesota,9758_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9758_1.txt
786,9760,0,sn84024441,"The evening times (Washington, D.C...)",1901,1,25,seq-7,ed-1,2,http://localhost:62222/pages/9760/dlc_november_ver01/sn84024441/1901/01/25/ed-1/seq-7/2,District of Columbia,9760_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9760_0.txt
1461,9761,1,sn83016348,"The Cecil Whig (Elkton, Md.)",1891,5,16,seq-3,ed-1,5,http://localhost:62222/pages/9761/mdu_glass_ver02/sn83016348/1891/05/16/ed-1/seq-3/5,Maryland,9761_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9761_1.txt
1462,9761,2,sn83016348,"The Cecil Whig (Elkton, Md.)",1891,5,16,seq-3,ed-1,5,http://localhost:62222/pages/9761/mdu_glass_ver02/sn83016348/1891/05/16/ed-1/seq-3/5,Maryland,9761_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9761_2.txt
1866,9765,1,sn84024283,"Iron County register (Ironton, Iron C...)",1907,1,3,seq-6,ed-1,2,http://localhost:62222/pages/9765/mohi_igoo_ver01/sn84024283/1907/01/03/ed-1/seq-6/2,Missouri,9765_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9765_1.txt
1792,9766,0,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1895,11,28,seq-4,ed-1,4,http://localhost:62222/pages/9766/mnhi_sebeka_ver01/sn90059522/1895/11/28/ed-1/seq-4/4,Minnesota,9766_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9766_0.txt
1916,9768,0,sn87065167,NA,1910,8,17,seq-1,ed-1,2,http://localhost:62222/pages/9768/msar_gabardine_ver01/sn87065167/1910/08/17/ed-1/seq-1/2,Mississippi,9768_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9768_0.txt
1375,9772,0,sn85052076,"The citizen (Berea, Ky.)",1903,10,29,seq-6,ed-1,3,http://localhost:62222/pages/9772/kyu_fleetwoodmac_ver01/sn85052076/1903/10/29/ed-1/seq-6/3,Kentucky,9772_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9772_0.txt
1376,9772,1,sn85052076,"The citizen (Berea, Ky.)",1903,10,29,seq-6,ed-1,3,http://localhost:62222/pages/9772/kyu_fleetwoodmac_ver01/sn85052076/1903/10/29/ed-1/seq-6/3,Kentucky,9772_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9772_1.txt
2463,9773,0,sn87068192,NA,1908,10,22,seq-8,ed-1,2,http://localhost:62222/pages/9773/njr_ketchup_ver01/sn87068192/1908/10/22/ed-1/seq-8/2,New Jersey,9773_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9773_0.txt
2466,9773,1,sn87068192,NA,1908,10,22,seq-8,ed-1,2,http://localhost:62222/pages/9773/njr_ketchup_ver01/sn87068192/1908/10/22/ed-1/seq-8/2,New Jersey,9773_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9773_1.txt
241,9777,0,sn86002159,"The Dolores star (Dolores, Montez...)",1908,10,30,seq-4,ed-1,2,http://localhost:62222/pages/9777/cohi_alta_ver01/sn86002159/1908/10/30/ed-1/seq-4/2,Colorado,9777_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9777_0.txt
1881,9780,0,sn86074063,"The leader (Brookhaven, Mis...)",1898,1,19,seq-1,ed-1,2,http://localhost:62222/pages/9780/msar_agate_ver01/sn86074063/1898/01/19/ed-1/seq-1/2,Mississippi,9780_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9780_0.txt
362,9784,0,sn82014086,"Norwich bulletin (Norwich, Conn.)",1912,5,28,seq-1,ed-1,3,http://localhost:62222/pages/9784/ct_danbury_ver01/sn82014086/1912/05/28/ed-1/seq-1/3,Connecticut,9784_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9784_0.txt
363,9784,1,sn82014086,"Norwich bulletin (Norwich, Conn.)",1912,5,28,seq-1,ed-1,3,http://localhost:62222/pages/9784/ct_danbury_ver01/sn82014086/1912/05/28/ed-1/seq-1/3,Connecticut,9784_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9784_1.txt
2771,9786,0,sn93067853,"The Union times (Union, S.C.)",1906,10,12,seq-4,ed-1,1,http://localhost:62222/pages/9786/scu_grandamericancoonhunt_ver01/sn93067853/1906/10/12/ed-1/seq-4/1,South Carolina,9786_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9786_0.txt
1378,9788,0,sn85052076,"The citizen (Berea, Ky.)",1908,7,30,seq-2,ed-1,1,http://localhost:62222/pages/9788/kyu_fleetwoodmac_ver01/sn85052076/1908/07/30/ed-1/seq-2/1,Kentucky,9788_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9788_0.txt
2457,9789,0,sn91064029,NA,1907,5,25,seq-7,ed-1,1,http://localhost:62222/pages/9789/njr_gandolfini_ver01/sn91064029/1907/05/25/ed-1/seq-7/1,New Jersey,9789_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9789_0.txt
862,9790,0,sn82014546,"The Jeffersonian (Atlanta, Ga.)",1916,12,7,seq-1,ed-1,1,http://localhost:62222/pages/9790/gu_fornax_ver01/sn82014546/1916/12/07/ed-1/seq-1/1,Georgia,9790_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9790_0.txt
1926,9791,0,sn87065167,NA,1916,10,3,seq-6,ed-1,1,http://localhost:62222/pages/9791/msar_ikat_ver01/sn87065167/1916/10/03/ed-1/seq-6/1,Mississippi,9791_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9791_0.txt
2193,9796,0,sn99021999,NA,1911,10,21,seq-15,ed-1,1,http://localhost:62222/pages/9796/nbu_rosewater_ver01/sn99021999/1911/10/21/ed-1/seq-15/1,Nebraska,9796_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9796_0.txt
1469,9798,0,sn88065731,NA,1916,10,11,seq-3,ed-1,1,http://localhost:62222/pages/9798/mdu_jacobsen_ver01/sn88065731/1916/10/11/ed-1/seq-3/1,Maryland,9798_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9798_0.txt
1112,9799,0,sn84020097,"The daily worker (Chicago, Ill.)",1930,11,29,seq-6,ed-1,1,http://localhost:62222/pages/9799/iune_fluorite_ver01/sn84020097/1930/11/29/ed-1/seq-6/1,Illinois,9799_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9799_0.txt
1113,9799,1,sn84020097,"The daily worker (Chicago, Ill.)",1930,11,29,seq-6,ed-1,1,http://localhost:62222/pages/9799/iune_fluorite_ver01/sn84020097/1930/11/29/ed-1/seq-6/1,Illinois,9799_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9799_1.txt
1114,9799,2,sn84020097,"The daily worker (Chicago, Ill.)",1930,11,29,seq-6,ed-1,1,http://localhost:62222/pages/9799/iune_fluorite_ver01/sn84020097/1930/11/29/ed-1/seq-6/1,Illinois,9799_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9799_2.txt
409,9801,0,sn92051227,NA,1922,11,22,seq-1,ed-1,1,http://localhost:62222/pages/9801/ct_lebanon_ver03/sn92051227/1922/11/22/ed-1/seq-1/1,Connecticut,9801_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9801_0.txt
3538,9802,0,sn85059586,"Martinsburg W Va evening journal (Martinsburg, W....)",1919,12,16,seq-6,ed-1,1,http://localhost:62222/pages/9802/wvu_els_ver01/sn85059586/1919/12/16/ed-1/seq-6/1,West Virginia,9802_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9802_0.txt
3445,9803,0,sn87093407,"The Seattle star (Seattle, Wash.)",1918,4,5,seq-16,ed-1,1,http://localhost:62222/pages/9803/wa_muddy_ver02/sn87093407/1918/04/05/ed-1/seq-16/1,Washington,9803_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/9803_0.txt
